Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units
CHEMBL1255837,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,IC50,,
CHEMBL2105807,CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C.N,IC50,,
CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,IC50,,
CHEMBL18701,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,IC50,,
CHEMBL1712923,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O,IC50,,
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,IC50,,
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,IC50,,
CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,IC50,,
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,IC50,,
CHEMBL119662,O=C(CS(=O)(=O)c1ccc(Cl)cc1)NO,IC50,10000000000,nM
CHEMBL331715,O=C(NO)C(F)(F)F,IC50,3800,nM
CHEMBL1196,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,IC50,,
CHEMBL332783,Cc1cc(C)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,4.67735E+16,nM
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,IC50,,
CHEMBL227934,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,IC50,,
CHEMBL1902981,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,IC50,,
CHEMBL311263,COCCOCCN(CCOC)CCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O,IC50,1.45,nM
CHEMBL5189380,Cn1c(-c2ccccc2)nc2cc(C(=O)NO)ccc21,IC50,360,nM
CHEMBL3093010,Cc1ccc2c(c1)O[C@@H](CNS(N)(=O)=O)CO2,IC50,29000,nM
CHEMBL3093000,CN(C)S(=O)(=O)NCC1COc2ccccc2O1,IC50,1000000,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,10,nM
CHEMBL329784,,,,
CHEMBL106493,COCCCNCc1cc2cc(S(N)(=O)=O)oc2s1,IC50,12,nM
CHEMBL103087,CNCc1cc2cc(S(N)(=O)=O)oc2s1,IC50,9,nM
CHEMBL26915,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,IC50,100000,nM
CHEMBL4856793,Cc1sc(C(=O)c2cncnc2N[C@@H]2C[C@H](COS(N)(=O)=O)[C@@H](O)C2)cc1C1OCCc2ccc(Cl)cc21,IC50,10,nM
CHEMBL466517,,,,
CHEMBL4846607,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(C(F)(F)F)c4)c3c2)cc1,IC50,526.2,nM
CHEMBL28079,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,IC50,,
CHEMBL1430,CC(C)(S)[C@@H](N)C(=O)O,IC50,,
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,IC50,,
CHEMBL5187714,Cn1c(-c2ccc(Cl)cc2)nc2cc(B(O)O)ccc21,IC50,360,nM
CHEMBL1517,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,IC50,,
CHEMBL267648,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,IC50,,
CHEMBL1425,Sc1ncnc2nc[nH]c12,IC50,,
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,,
CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,IC50,,
CHEMBL1447,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,IC50,,
CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,IC50,,
CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,IC50,,
CHEMBL695,CN1C(=O)OC(C)(C)C1=O,IC50,,
CHEMBL86259,CC(C)(C)N1CC(COc2ccc3cc(S(N)(=O)=O)sc3c2)OC1=O,IC50,8,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,16,nM
CHEMBL21,Nc1ccc(S(N)(=O)=O)cc1,IC50,256,nM
CHEMBL1621411,Cc1ccc(S(=O)(=O)NCCCN(C)C)cc1,IC50,6672,nM
CHEMBL1261,O=C(O)CC(O)(CC(=O)O)C(=O)O,IC50,,
CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,IC50,,
CHEMBL295416,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,IC50,,
CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,IC50,,
CHEMBL4160867,O=C(/C=C/c1cn(S(=O)(=O)c2ccc(Cl)cc2Cl)c2ccccc12)c1ccncc1,IC50,9100,nM
CHEMBL4169120,O=C(/C=C/c1cn(S(=O)(=O)c2cccc3ccccc23)c2ccccc12)c1ccncc1,IC50,65220,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,13,nM
CHEMBL5203234,NS(=O)(=O)c1ccc(C(=O)n2[nH]c(=O)c3c(Br)c(Br)c(Br)c(Br)c3c2=O)cc1,IC50,10.14,nM
CHEMBL5175019,Cn1c(-c2ccc(Cl)cc2)nc2cc(C(=O)O)ccc21,IC50,360,nM
CHEMBL66465,CCCCCCCCSCS(N)(=O)=O,IC50,480,nM
CHEMBL103255,COCCOCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)oc2s1,IC50,6.49,nM
CHEMBL83708,CCCCCCCC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,IC50,1.6,nM
CHEMBL80028,CCOC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,IC50,6.8,nM
CHEMBL1204135,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,IC50,5.9,nM
CHEMBL544970,CSCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,IC50,4,nM
CHEMBL12948,CC1CCC(NC(=O)N(CCCl)N=O)CC1,IC50,,
CHEMBL5082154,CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(=O)c1ccc(S(N)(=O)=O)cc1,IC50,35,nM
CHEMBL447,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,IC50,,
CHEMBL1411979,CN(C)CCN(Cc1cccs1)c1ccccn1,IC50,,
CHEMBL1515,Cn1ccnc1S,IC50,,
CHEMBL707,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,IC50,,
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,IC50,,
CHEMBL554854,CCCCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,IC50,2.3,nM
CHEMBL67511,NS(=O)(=O)C(F)(F)F,IC50,13,nM
CHEMBL309870,COCCN(CCOC)CCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O,IC50,2.14,nM
CHEMBL1909048,O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,IC50,,
CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,IC50,,
CHEMBL1493,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,IC50,,
CHEMBL248702,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,IC50,,
CHEMBL69902,COc1ccc2c(c1)S(=O)(=O)C(S(N)(=O)=O)C2,IC50,800,nM
CHEMBL1297,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,IC50,,
CHEMBL5174251,O=c1cc(Cn2c[n+](CCCCn3c[n+](Cc4cc(=O)oc5cc(O)ccc45)c4ccccc43)c3ccccc32)c2ccc(O)cc2o1.[Cl-].[Cl-],IC50,94000,nM
CHEMBL1201216,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,IC50,,
CHEMBL1308,Cc1cn[nH]c1,IC50,,
CHEMBL47244,C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,IC50,,
CHEMBL696,CCC1(C)CC(=O)NC1=O,IC50,,
CHEMBL1395,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,IC50,,
CHEMBL101168,Nn1nnc2ccccc21,IC50,,
CHEMBL13378,,,,
CHEMBL4864555,COc1ccc(C2CC(c3cc(F)cc(F)c3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1OC,IC50,4.45,nM
CHEMBL17,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,IC50,40,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,77.8,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,12.5,nM
CHEMBL1076211,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,IC50,,
CHEMBL4849396,NS(=O)(=O)c1ccc(C(=O)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,IC50,80,nM
CHEMBL1200629,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],IC50,,
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,8.9,nM
CHEMBL1566956,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,IC50,,
CHEMBL5178433,Cn1c(-c2ccccc2)nc2cc(C(=O)O)ccc21,IC50,360,nM
CHEMBL88,O=P1(N(CCCl)CCCl)NCCCO1,IC50,,
CHEMBL1077134,Cc1oc2ccccc2c1CNS(N)(=O)=O,IC50,25000,nM
CHEMBL1771,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,IC50,,
CHEMBL1200693,,IC50,,
CHEMBL1094898,NS(=O)(=O)c1cnc(Sc2ccccc2)c(C(=O)NCCc2ccccc2)c1,IC50,26.6,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,152,nM
CHEMBL1542,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,IC50,,
CHEMBL218490,,,,
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],IC50,,
CHEMBL900,Cc1ccccc1C(OCCN(C)C)c1ccccc1,IC50,,
CHEMBL218490,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,IC50,2,nM
CHEMBL27577,NC(=O)c1ccccc1O,IC50,,
CHEMBL4849226,NS(=O)(=O)c1ccc(C(=O)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,IC50,270,nM
CHEMBL4864555,COc1ccc(C2CC(c3cc(F)cc(F)c3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1OC,IC50,4.45,nM
CHEMBL1194,CCCNC(C)C(=O)Nc1ccccc1C,IC50,,
CHEMBL58,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,IC50,,
CHEMBL42675,CCCCCC/C(=N\OC)c1csc(S(N)(=O)=O)c1,IC50,4.7,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,6.7,nM
CHEMBL38,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,IC50,,
CHEMBL37858,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,IC50,,
CHEMBL19,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,IC50,21,nM
CHEMBL2392434,CC1=NN(c2cccc(S(N)(=O)=O)c2)C(=O)C1,IC50,808.81,nM
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,IC50,,
CHEMBL349815,NS(=O)(=O)c1cc2cc(O)ccc2o1,IC50,6.5,nM
CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,IC50,,
CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,IC50,,
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,IC50,,
CHEMBL316561,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,IC50,,
CHEMBL625,c1ccc2[nH]c(-c3cscn3)nc2c1,IC50,,
CHEMBL190,Cn1c(=O)c2[nH]cnc2n(C)c1=O,IC50,,
CHEMBL541341,CN1CCN(Cc2ccc(C(=O)c3csc(S(N)(=O)=O)c3)cc2)CC1.Cl,IC50,4,nM
CHEMBL14,C[N+](C)(C)CCOC(N)=O.[Cl-],IC50,,
CHEMBL1697694,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,IC50,,
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,IC50,,
CHEMBL1433,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,IC50,,
CHEMBL1201207,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,IC50,,
CHEMBL1108,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,IC50,,
CHEMBL545,CCO,IC50,,
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,IC50,,
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,,
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,,
CHEMBL773,NCC(=O)O,IC50,,
CHEMBL1537,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,IC50,,
CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,IC50,,
CHEMBL806,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,IC50,,
CHEMBL1103,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,IC50,,
CHEMBL499815,C=C1[C@@H]2CCC3[C@@](CC[C@@H]4[C@H](C(=O)O)C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OC(=O)CC(C)C)C[C@@]34C)(C2)[C@@H]1O.[K+].[K+],IC50,,
CHEMBL527,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,IC50,,
CHEMBL1231107,Nc1nc(N)nc(NC2CC2)n1,IC50,,
CHEMBL31,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,IC50,,
CHEMBL1467,Oc1ncnc2[nH]ncc12,IC50,,
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],IC50,,
CHEMBL1909057,,IC50,,
CHEMBL1117,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,IC50,,
CHEMBL1130,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,IC50,,
CHEMBL120304,NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,IC50,7,nM
CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,IC50,,
CHEMBL1370561,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,IC50,,
CHEMBL104459,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,IC50,24,nM
CHEMBL333193,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,IC50,4.5,nM
CHEMBL1177,NC1=NC(=O)C(c2ccccc2)O1,IC50,,
CHEMBL13209,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,IC50,,
CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,IC50,,
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,68.6,nM
CHEMBL4861346,COc1cc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2cc1OCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,IC50,355.8,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,45.1,nM
CHEMBL268177,Nc1ccc(S(N)(=O)=O)cc1I,IC50,1730,nM
CHEMBL21,Nc1ccc(S(N)(=O)=O)cc1,IC50,2400,nM
CHEMBL105687,CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1F,IC50,,nM
CHEMBL6784,NS(=O)(=O)c1ccc(CCO)cc1,IC50,3000,nM
CHEMBL186636,N/C(S)=N/Nc1ccc(S(N)(=O)=O)cc1,IC50,290,nM
CHEMBL350323,COc1ccc2cc(S(N)(=O)=O)n(S(=O)(=O)c3ccccc3)c2c1,IC50,100000,nM
CHEMBL4442620,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,IC50,10000,nM
CHEMBL290916,CC1=NN(c2ccccc2)C(=O)C1,IC50,,
CHEMBL120418,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,IC50,3.5,nM
CHEMBL4876038,COc1cccc(C2CC(c3cc(F)ccc3F)=NN2c2ccc(S(N)(=O)=O)cc2)c1OC,IC50,5.59,nM
CHEMBL4847624,COc1ccc(C2CC(c3cc(F)ccc3F)=NN2c2ccc(S(N)(=O)=O)cc2)c(OC)c1,IC50,6.24,nM
CHEMBL4847613,COc1ccc(C2CC(c3cc(F)cc(F)c3)=NN2c2ccc(S(N)(=O)=O)cc2)c(OC)c1,IC50,5.12,nM
CHEMBL104000,NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,IC50,12,nM
CHEMBL66513,NS(=O)(=O)CSCCc1ccccc1,IC50,2000,nM
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,IC50,,
CHEMBL218490,,,,
CHEMBL554091,Cl.NC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,IC50,9.2,nM
CHEMBL5314360,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@@]6(O)[C@H](OC(=O)c7ccccc7)[C@@H]5[C@@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)[C@@H]14)[C@@H](O)[C@@H]6OC,IC50,,
CHEMBL32749,COc1cc(/C=C/C(=O)O)ccc1O,IC50,,
CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,IC50,,
CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,IC50,,
CHEMBL280998,Oc1ccccc1O,IC50,,
CHEMBL878,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,IC50,,
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,,
CHEMBL40,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,IC50,,
CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,IC50,,
CHEMBL165790,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,IC50,,
CHEMBL1909078,O=[As][O-].[Na+],IC50,,
CHEMBL1009,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,IC50,,
CHEMBL1909083,,IC50,,
CHEMBL313338,NS(=O)(=O)c1cc2ccccc2s1,IC50,5.2,nM
CHEMBL451547,Cc1c(S(N)(=O)=O)oc2cc(O)ccc12,IC50,210,nM
CHEMBL1095203,COc1ccc(CNC(=O)c2cc(S(N)(=O)=O)cnc2Sc2ccc(F)c(F)c2)cc1,IC50,2.19,nM
CHEMBL1095204,COCCCNC(=O)c1cc(S(N)(=O)=O)cnc1Sc1cccc(F)c1,IC50,25.8,nM
CHEMBL1095855,COc1ccc(CNCc2cc(S(N)(=O)=O)cnc2Sc2ccc(F)c(F)c2)cc1,IC50,52.8,nM
CHEMBL1095856,CCNCc1cc(S(N)(=O)=O)cnc1Sc1ccc(F)c(F)c1,IC50,321,nM
CHEMBL2336901,COc1cccc(-c2nnc(Nc3cccc(S(N)(=O)=O)c3)c3ccccc23)c1,IC50,61.8,nM
CHEMBL3334757,O=C(CSc1nnc(SCC(=O)c2cccc(O)c2)s1)c1cccc(O)c1,IC50,,
CHEMBL1077,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,IC50,,
CHEMBL3093008,COc1cccc2c1O[C@@H](CNS(N)(=O)=O)CO2,IC50,300000,nM
CHEMBL3092997,NS(=O)(=O)NC[C@H]1COc2ccccc2O1,IC50,97000,nM
CHEMBL3093004,NS(=O)(=O)NC[C@H]1COc2cccc(Cl)c2O1,IC50,56000,nM
CHEMBL1909069,,IC50,,
CHEMBL702,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,IC50,,
CHEMBL108545,COC(=O)c1ccccc1O,IC50,,
CHEMBL1902627,CC(C)NCC(O)c1ccccc1Cl,IC50,,
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,240,nM
CHEMBL3785391,CN(C)C(=O)NC1CCc2cc(O)ccc2C1,IC50,52.08,nM
CHEMBL423041,CS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)c(C(F)(F)F)n2)cc1,IC50,100000,nM
CHEMBL7087,NCCc1ccc(S(N)(=O)=O)cc1,IC50,3100,nM
CHEMBL79738,NS(=O)(=O)c1nc2cc(O)ccc2s1,IC50,5,nM
CHEMBL4110764,,IC50,140,nM
CHEMBL4115748,,IC50,405,nM
CHEMBL2336903,CC(C)(C)c1ccc(Nc2nnc(-c3cccc(S(N)(=O)=O)c3)c3ccccc23)cc1,IC50,10000,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,220,nM
CHEMBL1370332,COc1ccc(C(=O)NC(=S)Nc2ccc(S(N)(=O)=O)cc2)cc1,IC50,25.58,nM
CHEMBL122708,C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CCC2=O,IC50,23,nM
CHEMBL3402245,Cc1ccc(S(=O)(=O)NC(=O)C2[C@H]3C=C[C@H](C3)[C@H]2C(=O)OCc2ccccc2)cc1,IC50,110.2,nM
CHEMBL3402246,Cc1ccc(S(=O)(=O)NC(=O)C2CC=CCC2C(=O)OCc2ccccc2)cc1,IC50,110.7,nM
CHEMBL5080007,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(=O)c1ccc(S(N)(=O)=O)cc1,IC50,10,nM
CHEMBL127516,CCCCOC(=O)c1ccc(N)cc1,IC50,,
CHEMBL4114526,,IC50,652,nM
CHEMBL4750069,NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCN(c3ncccn3)CC2)cc1,IC50,191,nM
CHEMBL4792992,CN(C)CCCN1CCN(C(=S)SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,IC50,24,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,175,nM
CHEMBL186335,NS(=O)(=O)c1nc2ccc([N+](=O)[O-])cc2s1,IC50,250,nM
CHEMBL4159498,Cc1ccc(S(=O)(=O)n2cc(/C=C/C(=O)c3ccncc3)c3ccccc32)cc1,IC50,38400,nM
CHEMBL413,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,IC50,,
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,IC50,,
CHEMBL267044,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,IC50,,
CHEMBL178,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,IC50,,
CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,IC50,,
CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,IC50,,
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,IC50,,
CHEMBL1431,CN(C)C(=N)NC(=N)N,IC50,,
CHEMBL417656,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1,IC50,36,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,15,nM
CHEMBL4872387,COc1ccc(OC)c(C2CC(c3cc(F)cc(F)c3)=NN2c2ccc(S(N)(=O)=O)cc2)c1,IC50,5.53,nM
